,GRD_PTS_PER_UNIT,CATALOG_NBR,GPAO,ANON_INSTR_ID,TERM,HSGPA,LAST_ACT_ENGL_SCORE,LAST_ACT_MATH_SCORE,LAST_ACT_READ_SCORE,LAST_ACT_SCIRE_SCORE,LAST_ACT_COMP_SCORE,SEX,At_Risk
1538,4.0,271,3.92173913,834,118,3.0,27.0,31.0,31.0,26.0,29.0,0,0
1539,4.0,271,3.843902439,4605,118,3.3,28.0,24.0,20.0,25.0,25.0,0,0
1540,2.0,271,3.1475,2754,118,0.0,28.0,29.0,29.0,23.0,28.0,1,0
1541,4.0,271,3.722222222,4582,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1542,2.3,271,3.5,3909,118,4.0,30.0,33.0,28.0,27.0,30.0,0,0
1543,4.0,271,3.769230769,3727,118,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1544,0.0,271,3.646875,4605,118,3.9,29.0,24.0,32.0,31.0,29.0,1,1
1545,4.0,271,3.40877193,506,118,0.0,31.0,31.0,28.0,27.0,29.0,1,0
1546,3.3,271,3.928,4699,118,4.0,27.0,30.0,28.0,27.0,28.0,0,0
1547,2.0,271,3.032,2204,118,3.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1548,3.0,271,3.129268293,3727,118,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1549,4.0,271,3.784,4582,118,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1550,4.0,271,3.692682927,4699,118,3.9,24.0,24.0,30.0,28.0,26.0,0,0
1551,3.0,271,3.777777778,506,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1552,3.0,271,3.4411764710000003,3660,118,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1553,4.0,271,3.9384615380000003,506,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1554,3.0,271,3.739130435,4605,118,3.2,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1555,4.0,271,3.7903225810000003,2204,118,4.0,34.0,34.0,36.0,29.0,34.0,1,0
1556,2.7,271,3.0814285710000004,3909,118,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1699,2.0,271,2.978947368,4164,119,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1700,4.0,271,3.547619048,317,119,3.4,27.0,20.0,24.0,24.0,24.0,0,0
1701,4.0,271,4.0,31,119,0.0,32.0,25.0,31.0,24.0,28.0,0,0
1702,2.4,271,3.57173913,3851,119,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1703,4.0,271,3.736,3851,119,3.9,28.0,30.0,28.6889,29.0385,34.0,1,0
1704,4.0,271,3.866666667,1113,119,3.9,29.0,25.0,28.6889,29.0385,29.0,1,0
1705,3.0,271,3.502941176,1374,119,4.0,27.0,33.0,29.0,29.0,29.0,0,0
1706,3.3,271,3.58,1374,119,3.9,31.0,28.0,34.0,27.0,30.0,1,0
1707,2.7,271,2.9344827589999998,1374,119,3.4,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1708,3.0,271,3.5439999999999996,317,119,3.8,30.0,27.0,29.0,22.0,27.0,1,0
1709,3.0,271,3.605263158,317,119,3.6,23.0,24.0,26.0,21.0,24.0,1,0
1710,0.0,271,1.997368421,317,119,0.0,30.0,30.0,29.0,25.0,29.0,0,1
1711,2.7,271,3.6947368419999997,317,119,4.0,35.0,36.0,32.0,35.0,34.0,1,0
1712,2.7,271,3.64,4164,119,3.8,28.0,24.0,23.0,23.0,25.0,1,0
1713,2.7,271,3.180487805,317,119,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1714,3.3,271,3.5375,3851,119,4.0,30.0,27.0,31.0,21.0,27.0,0,0
1715,3.0,271,3.593103448,317,119,4.0,27.0,24.0,31.0,26.0,27.0,1,0
1716,2.3,271,3.091304348,1374,119,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1717,0.0,271,2.833333333,1113,119,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1718,2.7,271,3.5763157889999997,317,119,3.2,30.0,36.0,29.0,26.0,30.0,1,0
1719,2.3,271,3.446153846,3851,119,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1720,3.3,271,3.768421053,1374,119,3.7,23.0,24.0,26.0,22.0,24.0,1,0
1721,2.7,271,3.4181818180000003,1113,119,3.8,29.0,27.0,22.0,24.0,26.0,1,0
1722,3.7,271,3.98,317,119,3.5,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1723,3.0,271,3.221621622,31,119,3.1,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1724,3.4,271,3.622727273,3851,119,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1725,3.3,271,3.6985074630000003,31,119,3.9,29.0,32.0,29.0,30.0,30.0,0,0
1726,3.0,271,3.73,31,119,3.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1727,4.0,271,3.866666667,317,119,3.4,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1728,4.0,271,3.907692308,1113,119,3.9,31.0,33.0,34.0,31.0,33.0,1,0
1729,1.7,271,2.534615385,317,119,2.1,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1730,2.3,271,3.3914893619999997,317,119,4.0,36.0,29.0,28.6889,29.0385,27.0,0,0
1731,4.0,271,3.9666666669999997,1113,119,3.9,23.0,28.0,28.6889,29.0385,31.0,1,0
1732,2.0,271,2.804901961,4164,119,3.7,23.0,20.0,28.0,25.0,24.0,1,0
1733,2.3,271,2.8775,4164,119,4.0,36.0,31.0,36.0,31.0,33.0,0,0
1734,2.0,271,2.5681818180000002,1113,119,4.0,25.0,31.0,30.0,29.0,29.0,1,0
1735,2.7,271,3.4888888889999996,3851,119,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1736,0.0,271,1.909302326,317,119,3.8,28.0,32.0,33.0,28.0,31.0,0,1
1737,0.0,271,2.5928571430000003,1113,119,3.1,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
1738,3.7,271,3.746666667,1374,119,3.9,31.0,27.0,27.0,27.0,28.0,0,0
1739,3.0,271,3.393023256,1113,119,2.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1740,2.3,271,2.98,4164,119,0.0,27.0,25.0,28.0,23.0,26.0,1,0
1741,3.7,271,3.0857142860000004,3851,119,2.2,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1742,4.0,271,3.6108108110000003,31,119,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1743,2.3,271,3.1118644069999997,1374,119,0.0,26.0,15.0,28.6889,29.0385,24.0,1,0
1744,3.7,271,3.7209302330000003,1374,119,3.2,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1745,4.0,271,3.722222222,3851,119,4.0,26.0,31.0,17.0,26.0,25.0,0,0
1746,4.0,271,3.915384615,1374,119,3.2,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1747,3.0,271,3.497777778,1374,119,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1748,2.7,271,3.504761905,317,119,3.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1749,3.0,271,2.9894736839999996,31,119,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1750,2.7,271,3.4490909089999997,31,119,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1751,4.0,271,3.6511627910000004,1113,119,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1752,3.0,271,3.4,3851,119,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1753,1.7,271,2.4285714290000002,31,119,4.0,33.0,34.0,34.0,29.0,32.0,1,0
1754,1.7,271,2.221126761,31,119,4.0,36.0,36.0,34.0,35.0,36.0,0,0
1755,3.0,271,3.246666667,3851,119,3.5,23.0,18.0,21.0,20.0,21.0,1,0
1756,3.0,271,3.315789474,1113,119,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1757,4.0,271,3.673170732,317,119,3.9,34.0,32.0,36.0,36.0,34.0,0,0
1758,2.3,271,3.2,4164,119,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1759,2.7,271,3.1475,4164,119,3.4,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1760,0.0,271,3.19787234,3851,119,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
1761,3.3,271,3.121428571,1113,119,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1762,4.0,271,3.81,3851,119,3.9,28.0,28.0,32.0,27.0,29.0,1,0
1763,3.3,271,3.319607843,4164,119,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1764,3.0,271,3.45952381,3851,119,3.5,33.0,34.0,28.6889,29.0385,31.0,0,0
1765,1.7,271,3.0636363639999997,4164,119,3.5,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1766,2.7,271,3.520930233,1113,119,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1767,3.0,271,3.152173913,31,119,0.0,34.0,28.0,24.0,25.0,28.0,0,0
1768,1.7,271,3.5090909089999998,3851,119,3.4,32.0,33.0,35.0,36.0,34.0,0,0
1770,4.0,271,3.812195122,1113,119,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1771,4.0,271,3.8090909089999996,1374,119,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1772,3.0,271,3.3942857139999996,3851,119,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1773,3.4,271,3.6813953489999998,3851,119,3.8,24.0,34.0,28.6889,29.0385,30.0,0,0
1774,3.3,271,3.885135135,1113,119,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1775,2.7,271,3.125833333,31,119,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1776,3.0,271,3.234883721,3851,119,3.9,30.0,27.0,34.0,25.0,29.0,1,0
1777,1.7,271,2.76,31,119,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1779,4.0,271,3.383333333,31,119,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1780,4.0,271,3.9111111110000003,4164,119,3.4,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1781,3.0,271,2.9666666669999997,31,119,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1782,2.0,271,3.179310345,31,119,3.9,32.0,33.0,30.0,25.0,30.0,1,0
1783,4.0,271,3.953846154,1113,119,3.9,29.0,32.0,30.0,35.0,31.0,0,0
1784,4.0,271,3.8636363639999995,31,119,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1785,4.0,271,3.666666667,31,119,3.2,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1786,2.7,271,3.4888888889999996,3851,119,3.8,32.0,34.0,28.6889,29.0385,34.0,0,0
1787,2.3,271,2.102255639,4164,119,4.0,34.0,32.0,28.6889,29.0385,33.0,1,0
1788,4.0,271,3.905454545,31,119,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1789,3.0,271,3.198913043,1113,119,3.9,28.0,32.0,28.0,26.0,28.0,0,0
1790,2.3,271,3.481818182,4164,119,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1791,2.3,271,3.02,4164,119,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1792,3.7,271,3.592307692,1113,119,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1793,3.3,271,3.801960784,1113,119,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1794,3.0,271,3.551612903,1113,119,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1795,3.3,271,3.6522727269999997,4164,119,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1796,3.3,271,2.8925925930000003,3851,119,4.0,32.0,34.0,27.0,24.0,29.0,0,0
1797,1.0,271,2.919148936,1113,119,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1798,0.0,271,2.490322581,4164,119,3.4,28.0,27.0,29.0,34.0,30.0,1,1
1799,3.0,271,3.2539999999999996,3851,119,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1800,0.0,271,3.254098361,4164,119,3.9,26.0,34.0,28.6889,29.0385,29.0,1,1
1801,2.7,271,3.0909090910000003,4164,119,4.0,35.0,28.0,31.0,33.0,32.0,1,0
1802,2.7,271,3.7,3851,119,3.8,30.0,25.0,30.0,26.0,28.0,1,0
1803,2.7,271,3.166666667,4164,119,0.0,20.0,19.0,23.0,21.0,21.0,0,0
1804,3.0,271,3.781818182,1113,119,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1805,2.3,271,3.379487179,1113,119,3.5,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1806,3.0,271,3.4526315789999997,1374,119,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1807,3.0,271,3.2891891889999996,3851,119,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1808,2.7,271,2.578651685,31,119,3.6,29.0,34.0,26.0,28.0,29.0,0,0
1809,3.7,271,3.769230769,1374,119,3.8,34.0,35.0,28.6889,29.0385,34.0,0,0
1810,2.7,271,3.391836735,31,119,3.1,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1811,2.3,271,3.2941176469999998,31,119,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1814,3.3,271,3.309302326,4010,122,3.8,34.0,31.0,29.0,32.0,32.0,1,0
1815,3.0,271,3.2046511630000003,2971,122,0.0,29.0,36.0,35.0,31.0,33.0,0,0
1816,2.0,271,3.8560000000000003,2886,122,0.0,33.0,30.0,34.0,31.0,32.0,1,0
1817,3.0,271,4.32,683,122,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1818,2.4,271,2.7089285710000004,2971,122,3.9,31.0,28.0,31.0,29.0,30.0,1,0
1819,4.0,271,3.8173913039999996,1115,122,3.6,34.0,34.0,34.0,28.0,33.0,0,0
1820,1.7,271,3.7244897960000003,1115,122,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1821,3.0,271,3.4,3252,122,3.88,31.0,35.0,32.0,33.0,33.0,0,0
1822,4.0,271,3.866666667,2886,122,3.1,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1823,3.3,271,3.40625,3252,122,3.9,26.0,25.0,19.0,19.0,23.0,0,0
1824,2.0,271,3.428571429,4744,122,4.0,32.0,32.0,32.0,24.0,30.0,1,0
1825,3.0,271,3.445238095,1914,122,3.9,32.0,32.0,25.0,22.0,28.0,1,0
1826,3.4,271,3.4960000000000004,4178,122,3.1,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1827,4.0,271,3.71025641,1115,122,3.9,32.0,23.0,30.0,28.0,29.0,1,0
1828,4.0,271,3.976470588,1115,122,0.0,30.0,25.0,27.0,26.0,27.0,1,0
1829,1.0,271,2.6,3252,122,3.9,20.0,25.0,24.0,27.0,24.0,0,1
1830,4.0,271,5.2,4178,122,0.0,31.0,32.0,28.0,24.0,29.0,1,0
1831,2.7,271,3.818518519,683,122,3.9,30.0,32.0,27.0,30.0,30.0,0,0
1832,2.0,271,3.502941176,3717,122,3.5,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1833,4.0,271,3.944186047,4010,122,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1834,4.0,271,3.74,4178,122,2.9,21.0,25.0,18.0,23.0,22.0,1,0
1835,3.7,271,3.820895522,3547,122,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1836,2.3,271,2.845081967,3252,122,3.2,28.0,22.0,30.0,26.0,26.0,0,0
1837,3.7,271,4.137931034,3252,122,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1838,2.0,271,3.202439024,4744,122,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1839,4.0,271,3.9175,1914,122,4.0,25.0,21.0,18.0,21.0,22.0,1,0
1840,4.0,271,3.968421053,3717,122,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1841,3.3,271,3.666666667,4744,122,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1842,3.3,271,3.423404255,3547,122,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1843,2.0,271,3.1875,3717,122,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1844,2.3,271,3.213953488,335,122,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1845,3.7,271,4.0,683,122,0.0,23.0,22.0,25.0,23.0,24.0,0,0
1846,2.3,271,2.73625,3547,122,3.5,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1847,3.3,271,3.791489362,4744,122,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1848,4.0,271,4.0,1914,122,3.8,32.0,29.0,31.0,34.0,32.0,0,0
1849,3.7,271,3.928,2458,122,3.8,28.0,29.0,28.0,24.0,27.0,0,0
1850,3.4,271,3.525,3252,122,3.4,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1851,4.0,271,3.94893617,683,122,3.8,32.0,26.0,30.0,29.0,29.0,1,0
1852,4.0,271,3.76,683,122,3.7,31.0,31.0,33.0,30.0,32.0,0,0
1853,3.3,271,3.242857143,4744,122,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1854,3.0,271,3.3,4010,122,3.9,32.0,30.0,36.0,31.0,33.0,1,0
1855,2.3,271,3.060465116,4744,122,3.9,28.0,30.0,24.0,28.0,28.0,0,0
1856,2.3,271,3.8476190480000003,3547,122,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1857,3.3,271,3.76,2458,122,4.0,33.0,34.0,32.0,26.0,31.0,0,0
1858,4.0,271,4.2090909089999995,779,122,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1859,3.0,271,3.2317073169999997,2458,122,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1860,2.7,271,3.384615385,2886,122,3.8,33.0,25.0,27.0,26.0,28.0,1,0
1861,2.0,271,3.660869565,779,122,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
